date,q,side,n_complete,median_impact,p90_impact,half_spread,eta_slope
2025-11-21,50,sell,250000,0.014999999999986358,0.025000000000005684,0.015000000000000568,0.0
2025-11-21,100,buy,250000,0.01500000000001478,0.025999999999982037,0.015000000000000568,1.4210854715202004e-16
2025-11-21,100,sell,250000,0.01500000000001478,0.02749999999997499,0.015000000000000568,1.4210854715202004e-16
2025-11-21,200,buy,249998,0.019000000000005457,0.030500000000046157,0.015000000000000568,2.0000000000024444e-05
2025-11-21,200,sell,249991,0.01900000000003388,0.03199999999995384,0.015000000000000568,2.0000000000166552e-05
2025-11-21,400,buy,249893,0.024824999999964348,0.038825000000002774,0.015000000000000568,2.456249999990945e-05
2025-11-21,400,sell,249939,0.02477500000000532,0.03989999999998872,0.015000000000000568,2.443750000001188e-05
2025-11-21,600,buy,249246,0.030283333333329665,0.04621666666665192,0.015000000000000568,2.547222222221516e-05
2025-11-21,600,sell,249670,0.030316666666664105,0.047000000000025466,0.015000000000000568,2.552777777777256e-05
2025-11-24,10,buy,250000,0.009999999999990905,0.020000000000010232,0.010000000000005116,0.0
2025-11-24,10,sell,250000,0.009999999999990905,0.020000000000010232,0.010000000000005116,0.0
2025-11-24,20,buy,250000,0.009999999999990905,0.020000000000010232,0.010000000000005116,0.0
2025-11-24,20,sell,250000,0.009999999999990905,0.020000000000010232,0.010000000000005116,0.0
2025-11-24,50,buy,250000,0.010000000000019327,0.020000000000038654,0.010000000000005116,2.842170943040401e-16
2025-11-24,50,sell,250000,0.010000000000019327,0.02220000000002642,0.010000000000005116,2.842170943040401e-16
2025-11-24,100,buy,250000,0.010499999999979082,0.024400000000014188,0.010000000000005116,4.999999999739657e-06
2025-11-24,100,sell,250000,0.011199999999973898,0.025000000000005684,0.010000000000005116,1.1999999999687816e-05
2025-11-24,200,buy,250000,0.014999999999986358,0.02800000000002001,0.010000000000005116,2.4999999999906208e-05
2025-11-24,200,sell,250000,0.014999999999986358,0.029250000000018872,0.010000000000005116,2.4999999999906208e-05
2025-11-24,400,buy,249963,0.019550000000009504,0.03524999999999068,0.010000000000005116,2.3875000000010972e-05
2025-11-24,400,sell,249950,0.019950000000051205,0.03690000000003124,0.010000000000005116,2.4875000000115222e-05
2025-11-24,600,buy,249551,0.02430000000001087,0.04183333333332939,0.010000000000005116,2.383333333334292e-05
2025-11-24,600,sell,249529,0.024833333333361907,0.04388333333335481,0.010000000000005116,2.472222222226132e-05
2025-11-25,10,buy,250000,0.010000000000047748,0.020000000000038654,0.010000000000005116,4.263256414560601e-15
2025-11-25,10,sell,250000,0.010000000000019327,0.020000000000038654,0.010000000000005116,1.4210854715202005e-15
2025-11-25,20,buy,250000,0.014499999999998181,0.024499999999989086,0.010000000000005116,0.00022499999999965327
2025-11-25,20,sell,250000,0.010000000000047748,0.022999999999996135,0.010000000000005116,2.1316282072803005e-15
2025-11-25,50,buy,250000,0.014999999999986358,0.025000000000005684,0.010000000000005116,9.999999999962483e-05
2025-11-25,50,sell,250000,0.014999999999986358,0.024999999999977263,0.010000000000005116,9.999999999962483e-05
2025-11-25,100,buy,250000,0.01500000000001478,0.02750000000000341,0.010000000000005116,5.000000000009663e-05
2025-11-25,100,sell,250000,0.014999999999986358,0.026299999999991996,0.010000000000005116,4.9999999999812415e-05
2025-11-25,200,buy,250000,0.019249999999971124,0.03305000000003133,0.010000000000005116,4.624999999983004e-05
2025-11-25,200,sell,249997,0.017750000000035016,0.03099999999997749,0.010000000000005116,3.87500000001495e-05
2025-11-25,400,buy,249944,0.025825000000025966,0.0427000000000163,0.010000000000005116,3.956250000005212e-05
2025-11-25,400,sell,249897,0.023750000000035243,0.03959999999997876,0.010000000000005116,3.437500000007532e-05
2025-11-25,600,buy,249276,0.032399999999995543,0.05091666666666583,0.010000000000005116,3.733333333331738e-05
2025-11-25,600,sell,248969,0.02948333333333153,0.047333333333369865,0.010000000000005116,3.247222222221069e-05
2025-11-26,10,buy,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-11-26,10,sell,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-11-26,20,buy,250000,0.009999999999990905,0.020000000000010232,0.010000000000005116,0.0
2025-11-26,20,sell,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-11-26,50,buy,250000,0.009999999999990905,0.020000000000010232,0.010000000000005116,0.0
2025-11-26,50,sell,250000,0.010000000000019327,0.020000000000010232,0.010000000000005116,2.842170943040401e-16
2025-11-26,100,buy,250000,0.010000000000019327,0.02400000000000091,0.010000000000005116,1.4210854715202004e-16
2025-11-26,100,sell,250000,0.01120000000000232,0.023000000000024556,0.010000000000005116,1.1999999999972033e-05
2025-11-26,200,buy,249999,0.014500000000026603,0.028400000000033288,0.010000000000005116,2.2500000000107436e-05
2025-11-26,200,sell,250000,0.014999999999986358,0.02749999999997499,0.010000000000005116,2.4999999999906208e-05
2025-11-26,400,buy,249885,0.019749999999987722,0.03699999999997772,0.010000000000005116,2.4374999999956516e-05
2025-11-26,400,sell,249965,0.021050000000002456,0.03587500000003274,0.010000000000005116,2.762499999999335e-05
2025-11-26,600,buy,249149,0.025099999999980582,0.04448333333334631,0.010000000000005116,2.5166666666625776e-05
2025-11-26,600,sell,249686,0.026916666666721767,0.04364999999998531,0.010000000000005116,2.8194444444527752e-05
2025-11-28,10,buy,250000,0.009999999999990905,0.020999999999986585,0.010000000000005116,0.0
2025-11-28,10,sell,250000,0.009999999999990905,0.022999999999996135,0.010000000000005116,0.0
2025-11-28,20,buy,250000,0.009999999999990905,0.024500000000017508,0.010000000000005116,0.0
2025-11-28,20,sell,250000,0.009999999999990905,0.024999999999977263,0.010000000000005116,0.0
2025-11-28,50,buy,250000,0.009999999999990905,0.025000000000005684,0.010000000000005116,0.0
2025-11-28,50,sell,250000,0.009999999999990905,0.025000000000005684,0.010000000000005116,0.0
2025-11-28,100,buy,250000,0.010000000000019327,0.026399999999966894,0.010000000000005116,1.4210854715202004e-16
2025-11-28,100,sell,249992,0.010000000000019327,0.028200000000026648,0.010000000000005116,1.4210854715202004e-16
2025-11-28,200,buy,249985,0.014299999999991542,0.032150000000001455,0.010000000000005116,2.149999999993213e-05
2025-11-28,200,sell,249938,0.013749999999987494,0.03375000000002615,0.010000000000005116,1.8749999999911893e-05
2025-11-28,400,buy,249462,0.01937500000002501,0.041599999999957046,0.010000000000005116,2.3437500000049738e-05
2025-11-28,400,sell,248986,0.01862499999995748,0.04390000000000782,0.010000000000005116,2.1562499999880913e-05
2025-11-28,600,buy,247207,0.024666666666632864,0.04879999999997153,0.010000000000005116,2.444444444437958e-05
2025-11-28,600,sell,244932,0.023483333333331302,0.04980000000000473,0.010000000000005116,2.247222222221031e-05
2025-12-01,10,buy,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-12-01,10,sell,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-12-01,20,buy,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-12-01,20,sell,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-12-01,50,buy,250000,0.010000000000019327,0.020000000000010232,0.010000000000005116,2.842170943040401e-16
2025-12-01,50,sell,250000,0.010000000000019327,0.020000000000010232,0.010000000000005116,2.842170943040401e-16
2025-12-01,100,buy,250000,0.010900000000020782,0.022999999999996135,0.010000000000005116,9.00000000015666e-06
2025-12-01,100,sell,250000,0.011500000000012278,0.022700000000014597,0.010000000000005116,1.5000000000071622e-05
2025-12-01,200,buy,250000,0.01500000000001478,0.02770000000001005,0.010000000000005116,2.5000000000048316e-05
2025-12-01,200,sell,250000,0.01500000000001478,0.02750000000000341,0.010000000000005116,2.5000000000048316e-05
2025-12-01,400,buy,249993,0.021300000000024966,0.036200000000008004,0.010000000000005116,2.8250000000049625e-05
2025-12-01,400,sell,249992,0.021625000000000227,0.03647500000002424,0.010000000000005116,2.9062499999987777e-05
2025-12-01,600,buy,249711,0.027566666666700712,0.04383333333333894,0.010000000000005116,2.9277777777825995e-05
2025-12-01,600,sell,249641,0.0279166666666697,0.044683333333324526,0.010000000000005116,2.9861111111107637e-05
2025-12-02,10,buy,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-12-02,10,sell,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-12-02,20,buy,250000,0.009999999999990905,0.01999999999998181,0.010000000000005116,0.0
2025-12-02,20,sell,250000,0.010000000000019327,0.01999999999998181,0.010000000000005116,7.105427357601002e-16
2025-12-02,50,buy,250000,0.010000000000019327,0.020000000000010232,0.010000000000005116,2.842170943040401e-16
2025-12-02,50,sell,250000,0.010000000000019327,0.020000000000010232,0.010000000000005116,2.842170943040401e-16
2025-12-02,100,buy,250000,0.012499999999988631,0.022500000000007958,0.010000000000005116,2.4999999999835155e-05
2025-12-02,100,sell,250000,0.013000000000033651,0.022999999999967713,0.010000000000005116,3.0000000000285353e-05
2025-12-02,200,buy,249999,0.01500000000001478,0.027000000000015234,0.010000000000005116,2.5000000000048316e-05
2025-12-02,200,sell,250000,0.015500000000002956,0.027250000000009322,0.010000000000005116,2.74999999999892e-05
2025-12-02,400,buy,249914,0.02117500000002792,0.03474999999997408,0.010000000000005116,2.7937500000057014e-05
2025-12-02,400,sell,249907,0.021299999999968122,0.035125000000022055,0.010000000000005116,2.8249999999907516e-05
2025-12-02,600,buy,249411,0.026583333333348946,0.04153333333329101,0.010000000000005116,2.7638888888906385e-05
2025-12-02,600,sell,249060,0.026299999999991996,0.04220000000000823,0.010000000000005116,2.71666666666448e-05
2025-12-03,10,buy,250000,0.009999999999990905,0.020000000000010232,0.010000000000005116,0.0
2025-12-03,10,sell,250000,0.010000000000019327,0.020000000000010232,0.010000000000005116,1.4210854715202005e-15
2025-12-03,20,buy,250000,0.010000000000019327,0.020000000000010232,0.010000000000005116,7.105427357601002e-16
2025-12-03,20,sell,250000,0.010000000000019327,0.020000000000038654,0.010000000000005116,7.105427357601002e-16
2025-12-03,50,buy,250000,0.010000000000019327,0.023000000000052978,0.010000000000005116,2.842170943040401e-16
2025-12-03,50,sell,250000,0.010000000000019327,0.023000000000052978,0.010000000000005116,2.842170943040401e-16
2025-12-03,100,buy,250000,0.012799999999970169,0.025500000000022283,0.010000000000005116,2.7999999999650527e-05
2025-12-03,100,sell,250000,0.013700000000028467,0.02549999999999386,0.010000000000005116,3.7000000000233515e-05
2025-12-03,200,buy,249999,0.015749999999997044,0.03120000000001255,0.010000000000005116,2.874999999995964e-05
2025-12-03,200,sell,250000,0.01624999999998522,0.030950000000018463,0.010000000000005116,3.1249999999900525e-05
2025-12-03,400,buy,249835,0.02235000000001719,0.040450000000009825,0.010000000000005116,3.0875000000030187e-05
2025-12-03,400,sell,249888,0.022324999999995043,0.04007500000000164,0.010000000000005116,3.0812499999974816e-05
2025-12-03,600,buy,248551,0.028350000000017417,0.04801666666665483,0.010000000000005116,3.0583333333353834e-05
2025-12-03,600,sell,248908,0.02771666666669148,0.04796666666666738,0.010000000000005116,2.952777777781061e-05
2025-12-04,10,buy,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-04,10,sell,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-04,20,buy,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-04,20,sell,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-04,50,buy,250000,0.009999999999990905,0.018000000000000682,0.009999999999990905,0.0
2025-12-04,50,sell,250000,0.009999999999990905,0.018000000000000682,0.009999999999990905,0.0
2025-12-04,100,buy,250000,0.010000000000019327,0.020000000000010232,0.009999999999990905,2.842170943040401e-16
2025-12-04,100,sell,250000,0.010000000000019327,0.01999999999998181,0.009999999999990905,2.842170943040401e-16
2025-12-04,200,buy,250000,0.012999999999976808,0.024249999999994998,0.009999999999990905,1.4999999999929514e-05
2025-12-04,200,sell,249996,0.013249999999970896,0.02375000000000682,0.009999999999990905,1.6249999999899957e-05
2025-12-04,400,buy,249878,0.018000000000000682,0.03190000000000737,0.009999999999990905,2.0000000000024444e-05
2025-12-04,400,sell,249911,0.017950000000041655,0.031124999999974534,0.009999999999990905,1.9875000000126874e-05
2025-12-04,600,buy,249309,0.023083333333346445,0.03888333333333094,0.009999999999990905,2.1805555555592566e-05
2025-12-04,600,sell,249547,0.022649999999998727,0.037866666666673154,0.009999999999990905,2.108333333334637e-05
2025-12-05,10,buy,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-05,10,sell,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-05,20,buy,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-05,20,sell,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-05,50,buy,250000,0.009999999999990905,0.016199999999997772,0.009999999999990905,0.0
2025-12-05,50,sell,250000,0.009999999999990905,0.016799999999989268,0.009999999999990905,0.0
2025-12-05,100,buy,250000,0.010000000000019327,0.019700000000000273,0.009999999999990905,2.842170943040401e-16
2025-12-05,100,sell,250000,0.010099999999994225,0.019800000000003593,0.009999999999990905,1.0000000000331967e-06
2025-12-05,200,buy,250000,0.013700000000000045,0.023550000000028604,0.009999999999990905,1.85000000000457e-05
2025-12-05,200,sell,249998,0.014749999999963848,0.02349999999995589,0.009999999999990905,2.3749999999864713e-05
2025-12-05,400,buy,249885,0.01912499999997408,0.0317500000000166,0.009999999999990905,2.2812499999957935e-05
2025-12-05,400,sell,249977,0.019874999999984766,0.030775000000005548,0.009999999999990905,2.4687499999984652e-05
2025-12-05,600,buy,249404,0.024916666666655374,0.03928333333334422,0.009999999999990905,2.4861111111107448e-05
2025-12-05,600,sell,249589,0.025033333333368546,0.03758333333328778,0.009999999999990905,2.50555555556294e-05
2025-12-08,10,buy,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-08,10,sell,250000,0.009999999999990905,0.01500000000001478,0.009999999999990905,0.0
2025-12-08,20,buy,250000,0.009999999999990905,0.015000000000043201,0.009999999999990905,0.0
2025-12-08,20,sell,250000,0.009999999999990905,0.015000000000043201,0.009999999999990905,0.0
2025-12-08,50,buy,250000,0.009999999999990905,0.018000000000029104,0.009999999999990905,0.0
2025-12-08,50,sell,250000,0.009999999999990905,0.018000000000029104,0.009999999999990905,0.0
2025-12-08,100,buy,250000,0.010000000000019327,0.020000000000010232,0.009999999999990905,2.842170943040401e-16
2025-12-08,100,sell,250000,0.010000000000019327,0.020000000000010232,0.009999999999990905,2.842170943040401e-16
2025-12-08,200,buy,250000,0.012949999999989359,0.025000000000005684,0.009999999999990905,1.474999999999227e-05
2025-12-08,200,sell,249998,0.013249999999999318,0.024500000000017508,0.009999999999990905,1.6250000000042066e-05
2025-12-08,400,buy,249991,0.017874999999975216,0.033124999999984084,0.009999999999990905,1.9687499999960776e-05
2025-12-08,400,sell,249948,0.017800000000022465,0.03130000000001587,0.009999999999990905,1.95000000000789e-05
2025-12-08,600,buy,249613,0.02268333333336159,0.04053333333334308,0.009999999999990905,2.113888888895114e-05
2025-12-08,600,sell,249521,0.022033333333297378,0.037266666666624815,0.009999999999990905,2.005555555551079e-05
2025-12-09,10,buy,250000,0.009999999999990905,0.01900000000003388,0.009999999999990905,0.0
2025-12-09,10,sell,250000,0.009999999999990905,0.01900000000003388,0.009999999999990905,0.0
2025-12-09,20,buy,250000,0.009999999999990905,0.01999999999998181,0.009999999999990905,0.0
2025-12-09,20,sell,250000,0.009999999999990905,0.01999999999998181,0.009999999999990905,0.0
2025-12-09,50,buy,250000,0.009999999999990905,0.020000000000010232,0.009999999999990905,0.0
2025-12-09,50,sell,250000,0.009999999999990905,0.020000000000010232,0.009999999999990905,0.0
2025-12-09,100,buy,250000,0.010600000000039245,0.022499999999979536,0.009999999999990905,6.000000000483397e-06
2025-12-09,100,sell,250000,0.010000000000019327,0.021500000000003183,0.009999999999990905,2.842170943040401e-16
2025-12-09,200,buy,250000,0.014949999999998909,0.027450000000044383,0.009999999999990905,2.475000000004002e-05
2025-12-09,200,sell,249990,0.01444999999998231,0.026299999999991996,0.009999999999990905,2.2249999999957027e-05
2025-12-09,400,buy,249903,0.021049999999974034,0.036250000000023874,0.009999999999990905,2.7624999999957822e-05
2025-12-09,400,sell,249707,0.019800000000003593,0.03490000000002169,0.009999999999990905,2.450000000003172e-05
2025-12-09,600,buy,249252,0.027166666666715855,0.04401666666663573,0.009999999999990905,2.861111111120825e-05
2025-12-09,600,sell,249023,0.02534999999997467,0.04246666666671217,0.009999999999990905,2.5583333333306275e-05
2025-12-10,10,buy,250000,0.010000000000019327,0.024999999999977263,0.010000000000005116,1.4210854715202005e-15
2025-12-10,10,sell,250000,0.010000000000019327,0.024999999999977263,0.010000000000005116,1.4210854715202005e-15
2025-12-10,20,buy,250000,0.010000000000047748,0.025000000000005684,0.010000000000005116,2.1316282072803005e-15
2025-12-10,20,sell,250000,0.010000000000047748,0.025000000000005684,0.010000000000005116,2.1316282072803005e-15
2025-12-10,50,buy,250000,0.014000000000010004,0.025000000000005684,0.010000000000005116,8.000000000009777e-05
